Model:GBQ L-05SLA, Latitude:31.823635,Longtitude:117.118226,SeaHeight:128,NorthAngle:0,LightBeamNum:-9999,Gate:100,SumShots:20000,PulseWidth:300,CNR:2,RangeResolution:30,ScanMode:PPI,From:0,To:350,Step:10,FixAngle:2,StartRange:15
Date_time,Temperature,Humidity,Pressure,Azimuth,Pitch,Distance,HWindSpeed(m/s),HWindDirection(бу),VWindSpeed (m/s)
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5175,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5205,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5235,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5265,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5295,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5325,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5355,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5385,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5415,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5445,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5475,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5505,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5535,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5565,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5595,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5625,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5655,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5685,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5715,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5745,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5775,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5805,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5835,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5865,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5895,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5925,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5955,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,170,2,5985,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,15,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,45,2.422542,57.17006,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,75,2.697932,58.33183,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,105,2.544697,58.32956,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,135,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,165,2.485146,57.88667,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,195,2.313444,56.24039,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,225,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,255,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,285,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,315,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,345,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,375,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,405,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,435,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,465,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,495,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,525,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,555,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,585,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,615,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,645,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,675,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,705,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,735,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,765,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,795,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,825,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,855,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,885,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,915,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,945,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,975,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1005,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1035,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1065,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1095,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1125,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1155,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1185,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1215,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1245,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1275,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1305,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1335,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1365,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1395,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1425,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1455,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1485,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1515,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1545,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1575,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1605,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1635,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1665,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1695,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1725,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1755,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1785,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1815,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1845,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1875,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1905,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1935,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1965,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,1995,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2025,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2055,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2085,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2115,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2145,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2175,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2205,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2235,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2265,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2295,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2325,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2355,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2385,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2415,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2445,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2475,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2505,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2535,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2565,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2595,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2625,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2655,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2685,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2715,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2745,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2775,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2805,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2835,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2865,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2895,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2925,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2955,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,2985,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3015,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3045,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3075,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3105,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3135,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3165,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3195,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3225,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3255,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3285,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3315,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3345,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3375,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3405,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3435,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3465,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3495,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3525,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3555,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3585,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3615,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3645,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3675,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3705,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3735,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3765,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3795,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3825,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3855,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3885,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3915,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3945,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,3975,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4005,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4035,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4065,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4095,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4125,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4155,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4185,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4215,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4245,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4275,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4305,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4335,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4365,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4395,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4425,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4455,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4485,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4515,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4545,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4575,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4605,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4635,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4665,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4695,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4725,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4755,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4785,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4815,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4845,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4875,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4905,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4935,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4965,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,4995,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5025,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5055,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5085,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5115,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5145,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5175,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5205,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5235,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5265,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5295,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5325,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5355,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5385,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5415,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5445,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5475,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5505,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5535,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5565,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5595,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5625,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5655,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5685,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5715,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5745,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5775,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5805,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5835,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5865,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5895,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5925,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5955,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,180,2,5985,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,15,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,45,2.24103,55.33,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,75,2.564723,56.71146,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,105,2.552903,54.95269,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,135,2.62663,54.23911,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,165,2.619996,51.2523,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,195,2.607412,48.55289,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,225,2.906247,49.86424,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,255,3.012552,49.65519,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,285,3.036344,49.36241,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,315,3.122003,48.21654,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,345,3.2472,45.70263,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,375,3.358693,43.39502,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,405,3.518323,41.84318,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,435,3.61733,41.01897,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,465,3.730655,41.19165,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,495,3.857781,41.48316,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,525,3.968255,41.31283,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,555,4.06614,41.78779,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,585,4.114966,42.60931,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,615,4.172514,43.80919,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,645,4.201759,44.72797,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,675,4.281616,46.06505,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,705,4.444608,47.72276,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,735,4.624012,47.99557,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,765,4.807423,48.51121,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,795,4.901896,48.67854,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,825,4.944519,48.71647,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,855,4.905405,49.18526,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,885,4.829257,49.78344,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,915,4.810939,50.13807,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,945,4.791817,50.45508,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,975,4.822688,48.72373,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1005,4.975577,48.04915,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1035,5.099526,48.36127,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1065,5.189243,46.51096,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1095,5.285692,45.92086,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1125,5.260632,45.30417,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1155,5.26475,45.30442,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1185,5.287862,45.4878,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1215,5.301016,45.03611,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1245,5.332957,44.80216,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1275,5.378193,44.53418,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1305,5.45596,44.12047,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1335,5.464987,43.95521,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1365,5.481242,43.85751,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1395,5.485162,43.08354,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1425,5.480031,43.02959,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1455,5.547606,42.87579,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1485,5.581293,42.16207,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1515,5.63652,42.14933,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1545,5.668568,42.36227,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1575,5.727694,43.00066,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1605,5.77943,43.23612,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1635,5.799214,43.71256,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1665,5.843169,43.32809,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1695,5.852928,44.40393,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1725,5.885456,39.18053,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1755,5.858311,41.01476,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1785,5.815456,41.67917,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1815,5.738029,41.2214,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1845,5.718069,41.87289,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1875,5.89618,38.37355,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1905,5.948115,39.38379,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1935,5.996768,40.12297,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1965,6.074524,41.12683,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,1995,6.090724,42.09913,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2025,6.025059,41.57722,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2055,6.07794,42.80246,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2085,6.169358,43.56464,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2115,6.375172,45.029,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2145,6.486572,42.91902,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2175,6.517803,42.90332,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2205,6.584182,43.3437,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2235,6.621295,42.62046,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2265,6.711642,43.89244,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2295,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2325,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2355,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2385,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2415,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2445,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,190,2,2475,-9999,-9999,-9999
